"text";"label";"source"
"@user genial, pero ten cuidado está muy vigilado, este está hecho con uno casi de juguete, Syma X5c, casi no entraña riesgo";"neutral";"intertass_2017"
"@user @user @user Mucha suerte en esta nueva aventura a @userjd. Escucharemos atentos";"positive";"intertass_2017"
"Aun en la oficina...que triste mi vida";"negative";"intertass_2017"
"un poquito de musica para esta calurosa noche!  http  some music for this hot night!";"neutral";"intertass_2017"
"Lo más lindo de mi día hoy, fue cuando el muchacho en la Cruz Roja me dijo que estaban abarrotados de víveres..";"positive";"intertass_2017"
"@user perfecto. ¡Gracias! A ver cuánto me toca pagar este año, que ya 3 años he pagado lo mismo.";"negative";"intertass_2017"
"@user  HAHAHAH Pues yo quiero una distracción así (??)";"neutral";"intertass_2017"
"@user sin duda es lo mejor";"positive";"intertass_2017"
"Ayer me quedé dormido xdddd lo peor esque sigo reventado";"negative";"intertass_2017"
"@user trankila colorada ya saldra el sol paciencia";"neutral";"intertass_2017"
"Gracias Victorerubio por recomendarme el seguimiento de @user. Artistas de talla internacional, monólogos y musica en directo";"positive";"intertass_2017"
"@user Quizás es porque también hay pocas personas de esas profesiones involucradas en la poítica, y si mucho burócrata";"negative";"intertass_2017"
"Como lidiar con un @#&@%#&-@user ....aguanta niña sólo 6semanas +";"neutral";"intertass_2017"
"@user Ricardo Arjona es increíble Katii me alegras las noches gracias por tu buen humor tkm";"positive";"intertass_2017"
"Lo peor es que esos materiales no están regularizados por su culpa. Y la computadora es lenta porque no nos la quiere cambiar";"negative";"intertass_2017"
"@user @user asesores fiscales de políticos, no me consta";"neutral";"intertass_2017"
"@user ha sido un placer! Muy profesionales  hoy en @user a las 19,39";"positive";"intertass_2017"
"Siento que se va hacer difícil acostumbrarme a la vida con responsabilidades.";"negative";"intertass_2017"
"Necesito dos rodamientos, Marcos mañana traemelos porfa";"neutral";"intertass_2017"
"@user @user me hace muy feliz";"positive";"intertass_2017"
"@user menuda forma más gratuita de dar envidia por twitter";"negative";"intertass_2017"
"😝💃🏾 no entiendo la mitad de tus tweets porque no los pones en castellano  jajajajaja no te conozco pero pareces buena gente";"neutral";"intertass_2017"
"Me ha faltado este verano un libro estilo Perdida/Chica del tren, aunque estoy más que satisfecha con las alternativas leídas";"positive";"intertass_2017"
"@user Mis chistes son tan malos que pegan a los chistes pequeñitos";"negative";"intertass_2017"
"gente d madrid fav aqi y os hablo, qiero conocer a gente nueva";"neutral";"intertass_2017"
"@user , no hay que sentirse mal por ya no querer creo que es bueno saber lo que uno quiere y lo que no";"positive";"intertass_2017"
"Vale entiendo, no he estado rápido en la bajada, pero hay es donde habría que haber entrado    @ivanovlaguna";"negative";"intertass_2017"
"La radio de cercanía, la radio más cercana a la realidad en @user con esta llamada";"neutral";"intertass_2017"
"l'amour no estará de mi lado y ya hace buen tiempo, pero me llena de calorcito lindo de felicidad ver a mis amigas felices, amando.";"positive";"intertass_2017"
"@user y yo te extraño un mundo! este verano sin ti destruye mi alma #dramaon";"negative";"intertass_2017"
"Te das cuenta que ya te va a venir la regla porque te estás empezando a poner bipolar y los antojos por comer dulces aumentaron";"neutral";"intertass_2017"
"@user eres el putisimo amo v:";"positive";"intertass_2017"
"No mames lo triste Gabriel Badilla y por el corazon! El miedo que me dan esas cosas.";"negative";"intertass_2017"
"#2añosdelegiónholk Un año antes no me imagine , que un grupo(El mejor) sea mas importante que muchas cosas en mi vida";"neutral";"intertass_2017"
"@user Pero me gusta la Idea.  Ver chicas fuertes luchando al estilo Dragon Ball Z y en versión real.";"positive";"intertass_2017"
"@user faltabas mi samo, la familia unida jajajajaja, te extraño, venn";"negative";"intertass_2017"
"#NavidadenMamáVictoria En la mañana en el tren, en la tarde en el metropolitano #Regalos #Panetón #Niñ@s #CasaHogar #GranMiércoles";"neutral";"intertass_2017"
"@user tiene que ser entretenido  tu seras la primera en verlo amore mio 😘";"positive";"intertass_2017"
"Ese es el problema, que la mayoría de personas se confían cuando el huracán toca tierra sin saber que la parte este es la más peligrosa";"negative";"intertass_2017"
"#InvestiduraRajoy13tv mi madre¡¡¡ @user ya regreso, del viaje astral???¡¡  y el del @user del interestelar??¡¡";"neutral";"intertass_2017"
"@user Y que tranquilidad da que solo hayan memes cómicos relacionados con el terremoto";"positive";"intertass_2017"
"Me siento rara y muy incómoda porque he tenido que usar sujetador porque esta camiseta transparenta  odio la vida";"negative";"intertass_2017"
"La escena spoby es tan bonita y tan triste y no paro de llorar damn";"neutral";"intertass_2017"
"@user @user no me he enfadado  solo he puesto voz de abuelo cebolleta";"positive";"intertass_2017"
"7 bulbasaur he conseguido y ninguno con buenas estadisticas...";"negative";"intertass_2017"
"Me he dado cuenta que soy de emocionarme con cosas pequeñas, si no estuviera en la biblioteca estaría saltando de felicidad #Feliz";"neutral";"intertass_2017"
"Sabes q has madurado, cuando lo mejor de ti solo lo compartes con quien se lo merece.";"positive";"intertass_2017"
"Lo mejor que puedo hacer hoy es dormir porque estoy a punto de llorar, no fue mi día en serio.";"negative";"intertass_2017"
"@user hay cosas del hilo con las que discrepo. Como me sigues hace poco, te aviso de que yo hago rt a lo interesante, coincida o no";"neutral";"intertass_2017"
"@user Tremendo. Mañana a una hora de mayor actividad os meneo.";"positive";"intertass_2017"
"@user hasta ahora los vi son horribles";"negative";"intertass_2017"
"Os imagino tal que as - oye tío digamos que somos aliados para follar más jeje  - venga tío,va a ver si cuela";"neutral";"intertass_2017"
"Feliz año 2017 Bendiciones para este nuevo año.";"positive";"intertass_2017"
"@user Ps que las exterminen. Por mi salud mental  (y pa que pueda dejar de hacer el ridículo por la calle jajajaj)";"negative";"intertass_2017"
"alguien duo por la noche?";"neutral";"intertass_2017"
"@user Difícil encontrar un chico que piense así, me alegro mucho de que lo hagas.";"positive";"intertass_2017"
"Me ha picado un mosquito en el dedo gordo del pie y me pica y si me arrasco me hago cosquillas sabeis que sufrimiento estoy pasando??";"negative";"intertass_2017"
"Buenos días tuiterlandia! Y hoy en #lavidamodernadetimmy ""me olvide de lavar toda mi ropa"" y las formas de llegar tarde al trabajo";"neutral";"intertass_2017"
"@user @user a parte de que @user se ha portado súper bien";"positive";"intertass_2017"
"@user @user por chueca espero que me lleven ustedes porque nadie quiere ir conmigo";"negative";"intertass_2017"
"Me hice un sándwich. En vez de queso le puse leche condensada y aún así lo puse a tostar";"neutral";"intertass_2017"
"@user buenísimo!! Yo mañana voy a clase de 6 de la tarde que es yoga Dance, es como yoga pero aeróbico";"positive";"intertass_2017"
"Pensé hacer algo con Belén y machu, pero de nuevo me dejaron sola";"negative";"intertass_2017"
"No #SoyUnicoPorque mi DNI dice que hay 5 personas que se llaman igual okno . Soy único porque soy como soy con mis errores y virtudes";"neutral";"intertass_2017"
"@user buen tip muchas gracias";"positive";"intertass_2017"
"@user Ya ya, solamente digo que sin conocerte y poniéndome eso... es muy fácil tomárselo mal  Un saludo y tranqui!";"negative";"intertass_2017"
"@user @user @user @user Ponferrada, ya no soy gallego";"neutral";"intertass_2017"
"@user es que Shinova son muy grandes, lo único que les falta es que más festivales apuesten por ellos para llegar a más gente";"positive";"intertass_2017"
"Mi noche de hoy es un constante ""no"".";"negative";"intertass_2017"
"@user @user Decibelios es una escala logarítmica. Bajar 10dB es bajar a un tercio de ruido. Agarró reglamento de salud y bajó 10dB.";"neutral";"intertass_2017"
"Un buen inicio de año #Playa #Sur #Familia #Bronceadita";"positive";"intertass_2017"
"Como destrozaba el puto movil ahora mismo";"negative";"intertass_2017"
"Me he quedado toda rayada cuando no veía con las gafas. Tenía puestas las lentillas";"neutral";"intertass_2017"
"Me alegro mucho por vosotros! Sois una familia ideal  @user aqui v si es niño Erik y si es niña Esther jaja 💗";"positive";"intertass_2017"
"Si Cofal o Zepol necesitan influenciadores en digital, hoy, después del pichazo que me pegué, yo podría ser uno.";"negative";"intertass_2017"
"Alguna película tuanis que este en Netflix que me quieran recomendar ? #GenteQueNoCoge";"neutral";"intertass_2017"
"@user que paso? también?... vao a jugar FIFA15 en play 3.. con unas coronas!... hahaha! se vienen mejores días! saludos!";"positive";"intertass_2017"
"Regalo hermano menor tiene 16 está en plena adolescencia y es insoportable, el que lo acepte lo invito a comer";"negative";"intertass_2017"
"@user  hay +. Pero poquito a poco";"neutral";"intertass_2017"
"@user @user yo ni pude ver el live Ten fe que Abdiel es tan lindo que lo hara";"positive";"intertass_2017"
"Algún día entenderé porque siempre me habla gente demasiado rara";"negative";"intertass_2017"
"@user ni el bueno es tan bueno ni el malo es tan malo";"neutral";"intertass_2017"
"Es que son muy bonitas jo";"positive";"intertass_2017"
"@user jajajajaja pues que se vuelva loco conmigo leches... llevo dias petándolo y nada...";"negative";"intertass_2017"
"Con esto de la marcha del orgullo heterosexual ya no sé si puedo comer conchitas en la cebichería";"neutral";"intertass_2017"
"Hoy le dije a mi mamá: ""Para cerrar Noviembre solo falta un temblor"". Listo! Ahora digo q pa cerrar el 2016 solo falta pegarme el Gordo";"positive";"intertass_2017"
"Estoy en @user del parque kennedy y me he dado con la triste sorpresa que ya no dan el ají increíble ya nada es igual, nada";"negative";"intertass_2017"
"@user Al menos no quedan en ridículo como estos dudes";"neutral";"intertass_2017"
"@user Cierto  qué bonico es darles otra vida a los libros";"positive";"intertass_2017"
"El problema es que las batallas en Bravely Default es eterni, no acaba nunca, tanto tiempo luchando para después perder";"negative";"intertass_2017"
"He confundido 'concreto' por 'contrato' y 'espacial' por 'especial' en menos de una semana. ¿Qué mierda me pasa?";"neutral";"intertass_2017"
"@user Jajaja es muy triste esto, pero ya hoy consigo otro";"positive";"intertass_2017"
"Mal tengo que extudiar y tu";"negative";"intertass_2017"
"@user esperate que haga caja y te visito tengo planeado que mi 2017 sea un año bien viajero!";"neutral";"intertass_2017"
"@user si es que no puedo olvidar cuando te viii, imposible. Que resumiendo, no te puedo olvidar  y no lo haré jamás chiqui ❣️💞";"positive";"intertass_2017"
"Y las emergencias? La gente que necesita ir a hospitales? Los que esperan cita desde hace años? Ahhh no! Yo apoyo el paro nacional jijis";"negative";"intertass_2017"
"@user a la próxima a ver si os veo";"neutral";"intertass_2017"
"@user Qué guay tus padres, los míos igual! Si te gusta, lánzate, que es muy bonita";"positive";"intertass_2017"
"Cuando cuando estás taaann cansado que no podes dormir";"negative";"intertass_2017"
"@user @user No se hable mas.  Lo planificamos para setiembre 2017";"neutral";"intertass_2017"
"hoy dia fue un di de genial y de compartir con los niños";"positive";"intertass_2017"
"lo malo es que faltaba su mid y acabaron haciendo remake";"negative";"intertass_2017"
"@user en esas fechas estaré en el @user de Lima! Pero seguro que visito Pamplona con ""La Sed"" en noviembre";"neutral";"intertass_2017"
"@user pues pocas cosas más bonitas puedes ver en la vida oye";"positive";"intertass_2017"
"Me queda una semana y media de vacaciones y aún no he hecho nada productivo";"negative";"intertass_2017"
"Típico: Te levantas de noche para ir al baño y corres lo más veloz que puedes para que el fantasma no te alcance";"neutral";"intertass_2017"
"@user el bebú !!!!!  Tan lindo el y goloso además";"positive";"intertass_2017"
"Despues de tener el combo perfecto pa sentirme como una mierda, a dormir";"negative";"intertass_2017"
"@user Si o sea, el cel no me interesa tanto pero las cosas que tenía ahí eran irremplazables Gracias por escribir.";"neutral";"intertass_2017"
"Muchas gracias,  sí, las cifras que doy soy generales y de los gastos básicos, luego suelen dispararse con todo lo demás @user";"positive";"intertass_2017"
"Si se desesperan nos lleva puta";"negative";"intertass_2017"
"@user Fue tu cumpleaños ayer? Ni te había visto activo, jeje. Feliz cumple atrasado";"neutral";"intertass_2017"
"No me acaba de matar que Nicky vuelva al futbol... Me gustó mucho su cd en solitario";"positive";"intertass_2017"
"Cuando llevas todo el día solo";"negative";"intertass_2017"
"Y si estoy loco vas a vivir en un manicomio conmigo";"neutral";"intertass_2017"
"@user mucho éxito. Es muy satisfactorio cuando uno siente que logra transmitir algo";"positive";"intertass_2017"
"@user porque normalmente los youtubers son voceros con espasmos faciales incontrolados";"negative";"intertass_2017"
"@user @user No, no, ¡dijo que dejaban de surfear por la cornea! Que se quedaban quietecitas.";"neutral";"intertass_2017"
"Bien Rafael, go ahead, no rscuches a los minusvalidos mentales red tomatoes, con climper y elmer cuba haran buen equipo!!!";"positive";"intertass_2017"
"@user Vaya chufa, ayer me llegó el link para pedir el bono y ahora mismo no me funciona";"negative";"intertass_2017"
"@user jo,es que es mortal";"neutral";"intertass_2017"
"Estos #CinnamonRolls traen muchas pasas... puro sabor a #Navidad!!! #ProsanaFoods #EstaciónGourmet";"positive";"intertass_2017"
"BABY @user #FollowSpree. y la suerte de la semana pasada???  esto sería demasiado grande para mi.";"negative";"intertass_2017"
"@user y las galletas? Buenos días Michelle";"neutral";"intertass_2017"
"DEMASIADO buena la nota de @user - reviví mi niñez y adolescencia con esos comerciales y series en edición navideña #LaBatería";"positive";"intertass_2017"
"Juegos de pólvora y mi perrito asustado";"negative";"intertass_2017"
"@user Yo soy tu sangre mi viejo, yooo, soy tu silencio y tu tiempo. Esta canción la cantaba todos los días de chiquita!";"neutral";"intertass_2017"
"@user Anda que no nos hemos subido ahí tu y yo en el paseo nuevo,  en fiestas de semana grande  ...";"positive";"intertass_2017"
"La voz de camionera es real";"negative";"intertass_2017"
"Reyes magos ; dinero .incienso y mirra para un rey que seria crucificado #Jesus";"neutral";"intertass_2017"
"@user @user @user Gina!!! Qué bueno es tu español!!!";"positive";"intertass_2017"
"Me sancocho csm si las van tendrían ventana todo seria mejor";"negative";"intertass_2017"
"No silencio lo que calla. Es la vida suspendida hasta que brotan las ganas de bailarla.   #creatividad http";"neutral";"intertass_2017"
"@user #WillyToledo diciéndole a la cara las verdades de #HableConEllas. El primer entrevistado que se atreve a hacerlo en directo";"positive";"intertass_2017"
"Juro que el próximo cuatri busco aparta con alguien no puedo con esto de estar sola";"negative";"intertass_2017"
"@user ¿Solo te preocupa el número de followers? Me lo imaginaba... jaja 😂 Ellos mismos piden que haga quedada";"neutral";"intertass_2017"
".@user @user @user Hacen falta muchos como este! Muy grande";"positive";"intertass_2017"
"Me corte el pelo y me siento demasiado pelona";"negative";"intertass_2017"
"@user no todas las personas nena. Yo nunca seré cagada contigo";"neutral";"intertass_2017"
"Fin de directo! Gracias a todos los que habéis pasado por el streaming  un SALUDITO ahora me voy de compras y esta noche viciada máxima";"positive";"intertass_2017"
"@user @user @user @user @user @user @user @user Vamos mal, no... peor";"negative";"intertass_2017"
"@user @user las mismas y por idénticas razones que yo puedo tener";"neutral";"intertass_2017"
"@user Uno aprende que el mejor momento de crear bonitos recuerdos es el presente, el pasado ya fue, te toca elegir lo que va a ser";"positive";"intertass_2017"
"Lo gracioso va a ser cuando llegue el 11 a Madrid y no pueda dormir porque tendré el horario cambiado";"negative";"intertass_2017"
"Mi jefe me acaba de regañar por un error que él cometió Al medio del regaño recordó que era su culpa y cambio de tema.";"neutral";"intertass_2017"
"Estos panes integrales de #ProsanaFoods están riquísimos. Disponibles hoy! Más información en…";"positive";"intertass_2017"
"@user pero eso no es grasioso";"negative";"intertass_2017"
"@user luchemos por un pitufo verde, por la diversidad de los pitufos";"neutral";"intertass_2017"
"@user @user @user... ¡¡Vaya manera de empezar!! Un gran anticipo de lo que nos espera por delante esta tarde";"positive";"intertass_2017"
"Que me dejen de llegar correos de la universidad cuando estoy en el pueblo POR FAVOR";"negative";"intertass_2017"
"@user No te estoy acusando...  Pero estaba viendo esto... Y no se, me parecía raro.  REPITO, NO ACUSO.  http";"neutral";"intertass_2017"
"@user tio que depresión. Pero no pasa nada, el amor lo soluciona todo";"positive";"intertass_2017"
"@user @user Boateng el único jugador que ha recibido tarjetas en liga, premier, bundesliga y calcio";"negative";"intertass_2017"
"Todo estaba bien con esta idea de salir a correr, hasta que me puse el polo que usaba hace 5 meses, la última vez que entrené y adiós";"neutral";"intertass_2017"
"Voy a ver Armaggedon. Qué cinta rajado, muchas gracias a la persona que me la recomendó";"positive";"intertass_2017"
"Uno de los peores dias";"negative";"intertass_2017"
"@user hola! Me gustaría saber como se llama el actor ( el q llega ofrecerle el control a el protagonista ""Adam"") por FA. Responde!";"neutral";"intertass_2017"
"@user De nada jo a veces solo hace falta esperar y tener paciencia";"positive";"intertass_2017"
"Ya mi relación no es lo igual con Davi, ella me pierde";"negative";"intertass_2017"
"@user salud y forma cuesta 2mil la clase o si no en el sport center también dan";"neutral";"intertass_2017"
"@user lo que transmites y das a ver es que eres una chica genial y algo loca! Haha";"positive";"intertass_2017"
"@user me siento very important jeje no en verdad no, esto es una mierda";"negative";"intertass_2017"
"Me preguntan si ya salí de trabajar y yo con aquella montaña de trabajo bendito diciembre";"neutral";"intertass_2017"
"@user @user yo que lo he visto como 10 veces y me lo sé de memoria jejeje lo siento muy emotivo. Ojalá lo vean y lo vean";"positive";"intertass_2017"
"@user pero igual es feo, horrible, espantoso";"negative";"intertass_2017"
"@user Quiero hacer una pregunta.  Si puedo? Yay.! Bueno la pregunta es.. ¿Vas o irías a un Jóvenes en Victoria?";"neutral";"intertass_2017"
"@user muchas gracias, Francisco!! feliz día";"positive";"intertass_2017"
"@user que no es, la roja¡¡¡¡ la roja, es CHILE¡¡¡  Es la @user ...";"negative";"intertass_2017"
"Pidan canciones en mi insta y canto un pedacito en la historia con Ukulele IG: oscarguadamuz";"neutral";"intertass_2017"
"@user Ya, ya. El edificio A sí, el edificio B no. Facilísimo de articular";"positive";"intertass_2017"
"@user Joder te has cambiado demasiado el avatar y no sabia quien eras";"negative";"intertass_2017"
"@user JAJAJAJAJAJA Hola amigo Andy que ha sido de tu vida ya no te dejas ver";"neutral";"intertass_2017"
"@user Que descanses bien Yuya. Un abrazo inmenso a la distancia.";"positive";"intertass_2017"
"@user lo se pero tengo la esperanza de que en realidad sea un personaje mucho mas oscuro";"negative";"intertass_2017"
"Solo que me inviten un almuerzito o dos que me quedo misia";"neutral";"intertass_2017"
"Quiero mogollón a @user pero sobretodo por lo rápido que contesta a los wasaps";"positive";"intertass_2017"
"Brother en verdad me duele el cuerpo y no tengo la más mínima idea del porqué";"negative";"intertass_2017"
"@user pf ya ves es la muerte  muchas gracias bonita ❤❤❤";"neutral";"intertass_2017"
"@user Con Liberación se vive mejor";"positive";"intertass_2017"
"@user jajajaja ya en serio me haces falta";"negative";"intertass_2017"
"Tengo tantas ideas y tantas cosas nuevas pensadas para hacer y tan pocos medios...";"neutral";"intertass_2017"
"Un nuevo reto enorme , especialmente viviendo en CR ... #nomoredrinks ... Vamo a ver";"positive";"intertass_2017"
"Pues que estoy hablando y en eso me sale el lado ñoño que esta dentro de mi todo mal yo hablando de trastornos de personalidad!";"negative";"intertass_2017"
"@user Negativo. El de Mapfre es el puente 25 de Julio de Lisboa.";"neutral";"intertass_2017"
"@user gracias, preciosa!! #FF para ti por tu aportación y generosidad";"positive";"intertass_2017"
"@user Espero que te mejores pronto, vomitar es muy desagradable";"negative";"intertass_2017"
"Algunos están Sad 24/7 Otros están Indignados 24/7  Yo estoy Cachondo 24/7";"neutral";"intertass_2017"
"Me encanta estar de noche en la IC. Lo único malo es que no puedo salir cuando mis amigos salen";"positive";"intertass_2017"
"A quien no le ha pasado que se pone depre porque extraña a su madre o su padre. Vivi solo 18 años a su lado siento que deseo más tiempo";"negative";"intertass_2017"
"@user @user hoy juega el Liverpool con el City (y también son las semifinales del futbol americano universitario)";"neutral";"intertass_2017"
"@user @user qué grande eres Alfredo. Soy de los pocos que te sigue por tu buen gusto musical.";"positive";"intertass_2017"
"malditos ejercicios que colera agggggg";"negative";"intertass_2017"
"😹 creo q te vi él otro día en él mc pero no estoy seguro";"neutral";"intertass_2017"
"Adoro su carita cuando me dice hermosa";"positive";"intertass_2017"
"@user yo no tengo tiempo para esas cosas ahora mismo";"negative";"intertass_2017"
"@user Claro. Tengo mazo de ideas para este último cuarto de año";"neutral";"intertass_2017"
"@user son mucho más emotivos";"positive";"intertass_2017"
"@user @user Aquí habemos  me he saturado al leer eso idnwhy";"negative";"intertass_2017"
"@user vi hasta el 2do episodio pero te hare caso";"neutral";"intertass_2017"
"@user No lo sabía y me hace mucha ilusión. Muchas gracias, buenos días";"positive";"intertass_2017"
"Qué feo es tener que terminar con alguien; y más cuando las dos personas aún se aman pero el entorno no es favorable.";"negative";"intertass_2017"
"@user En una hora me paso por vuestro espacio para grabar vídeos para mi canal de YouTube";"neutral";"intertass_2017"
"@user Tanto como nosotros de que la impartas";"positive";"intertass_2017"
"Putada lv se me jodió la ruedecita del ratón y bueno";"negative";"intertass_2017"
"este fin semana consistió en 12 horas de viaje a la zona indígena en Kachabri, Talamanca y a Cahuita";"neutral";"intertass_2017"
"@user TE AMOOOOOO CSM A LA FI,y la verdad que eres la única que soporto de las amigas de tú sabes quien jeje";"positive";"intertass_2017"
"@user es que la intimidas";"negative";"intertass_2017"
"Os recordamos que tenemos una encuesta para premiar las mejores tiendas del país... visitad el enlace y votar  http";"neutral";"intertass_2017"
"@user El de Halfon de Germinal se ve mortal. Y los de Mary Jo Bang se fueron volando, pero todavía quedan. En Duluoz hay de Salcedo";"positive";"intertass_2017"
"@user charita que ya no canto igual";"negative";"intertass_2017"
"@user La próxima vez que no vea lo entrevisto y pregunto que escucha.";"neutral";"intertass_2017"
"@user @user @user ¡Gracias por acompañarnos! Fue una gran noche";"positive";"intertass_2017"
"Este mal no se le deseo a nadie esto es peor que tener fiebre un viernes";"negative";"intertass_2017"
"Siempre he pensado que las cosas pasan por algo y bueno, pasó. Volvió. Hagamos ese regreso magnífico";"neutral";"intertass_2017"
"@user a mi me renovaron y no me tocaron (hasta ahora) el sueldo así que ando más o menos easy";"positive";"intertass_2017"
"@user La vida conspira en contra de uno, que injusto jaja.";"negative";"intertass_2017"
"Que entro al youtube i casi tots los videos son de haul material escolar i pos mira";"neutral";"intertass_2017"
"Din Don ...  #BienvenidoSeptiembre para todos !!!  Especialmente si van de buen rollo, #YaTuSabe ! #FollowThursday    #FelizJueves";"positive";"intertass_2017"
"@user @user tengo que probarlo. Estoy decepcionado. Ahora el fresco leche sabe a puro sirope.";"negative";"intertass_2017"
"@user regleta o gusanillo… creo que quedara mejor lo segundo";"neutral";"intertass_2017"
"@user Que rico! Provecho en su día";"positive";"intertass_2017"
"Por cierto, @user, este año estoy en el grupo 2 de Interpretación, así que no te veo tampoco en las dos horas esas";"negative";"intertass_2017"
"@user yo amenecí mal y estaba en el hospital u.u pero ya estoy regresando a casa.";"neutral";"intertass_2017"
"@user Buenooo, claro que si y a @user se le está pegando...Pero es estupendo. Scoop. No dejéis de verla.";"positive";"intertass_2017"
"@user Falleció el perro de mi amigo ""Pazuz"" por eso lo recuerdo así. No me tires un zapato. Estoy tristita.";"negative";"intertass_2017"
"@user es Joda, tranquilo un chico tan simpático como tu no debería molestarse sonrie o envejeceras !";"neutral";"intertass_2017"
"A partir de ahora tendré los martes libres para ir al @user";"positive";"intertass_2017"
"Acabo de ver una chamaca con un piercing de mota en el ombligo. Lo peor es que tiene cara de que lo que fuma es jamón";"negative";"intertass_2017"
"@user Pues si, aunque se vino abajo conforme más cerca estaba de Sevilla capital, pero bueno, algo es algo!!  ⚡️⚡️ Gracias!!";"neutral";"intertass_2017"
"@user Yoigo SIN DUDA. Llevo 1 año y más contento imposible";"positive";"intertass_2017"
"Todo fue una noche fugaz";"negative";"intertass_2017"
"@user ya pero que estoy diciendo que el feminismo no es lo contrario de machismo es el hembrismo q como tu dices, no existe";"neutral";"intertass_2017"
"@user pero que bonita eres jdr";"positive";"intertass_2017"
"@user Gente como tu mediocres y matoncitos. Que se puede esperar de los fujiratas.";"negative";"intertass_2017"
"Unos sufren por amor, otro por idiotas, otros(me incluyo) sufren porque se acerca fin de año y no hay dinero para viajar";"neutral";"intertass_2017"
"Hoy queremos felicitar por su cumpleaños a @user... ¡¡Pásalo en grande en tu dia, compañero!!";"positive";"intertass_2017"
"@user fijo les llego el agua en la madrugada, pobres familias, ahí tanta finca que hay, seguro hasta las cosechas se perdieron";"negative";"intertass_2017"
"@user @user gracias por apoyar al cine hecho en las regiones";"neutral";"intertass_2017"
"Y si comemos crepas con una bebida de café O un smoothie Hoy habrá feria navideña y nuestra Esparza se pone d…";"positive";"intertass_2017"
"@user el mio a un poco más de 1km de donde me deja el urbano, pero es todo cuesta arriba";"negative";"intertass_2017"
"Tengo 4 horas de ""webin"" y ni idea de qué hacer  Aquí no puedo poner música a lo fiesta patronal como con Sarita o Max";"neutral";"intertass_2017"
"@user El de Game Cube me gustó pero lo vi muy fácil y corto, este me ha gustado más";"positive";"intertass_2017"
"Primer paciente postvacaciones y falla  hoy va a ser un día poco productivo";"negative";"intertass_2017"
"@user tan linda Diana, muchas gracias vamos a ver cómo me acomodo ahora con trabajo nuevo, cuesta un montón yo te apoyo desde acá!";"neutral";"intertass_2017"
"@user @user fue genial  debemos organizar más cosas así sin necesidad de que nadie abandone el país 😂";"positive";"intertass_2017"
"Me encuentro muy mal hoy no estoy para trabajar";"negative";"intertass_2017"
"Acabo de soñar una cosa muy rara y pues";"neutral";"intertass_2017"
"@user qué bien suena una nórdica hablando en argento";"positive";"intertass_2017"
"Tengo unos amigos muy cabrones";"negative";"intertass_2017"
"aunque sea una putaaa ajajajaja re desesperado";"neutral";"intertass_2017"
"Ya me dio nostalgia viendo tantos videos de clásicos antiguos";"positive";"intertass_2017"
"@user yo te felicitaria pero no me quedan caracteres en este tweet con lo cual lo siento mucho sera el año que viene  no te rayes bro";"negative";"intertass_2017"
"@user FUMAÍTO VIVO. Jajajajajaja si estuviera contigo te contaba Abelito...";"neutral";"intertass_2017"
"@user qué va, son tranquilas, nunca logra refutarme nada";"positive";"intertass_2017"
"2h y 31m para que acabe tu descarga  Me cago en mi puta vida.";"negative";"intertass_2017"
"@user Obama, Putin, autoridades de Japón y las economías más grandes del mundo están en la ciudad de los reyes, corresponsal LDD";"neutral";"intertass_2017"
"@user buen duo con Manolo B. En cuatro linda cancion. . como tantas de mar de copas q estan en el soundtrack de mi vida.";"positive";"intertass_2017"
"Arreglan todo, y listo, no saben como Sr siente la gente detrás de la pantalla, Camila que paso ?? Yo les tenia fe";"negative";"intertass_2017"
"@user ke paso????? Xq yano saldran dspues del noticiero 24 horas xqqqqqqqq!!!!!!!!!! Nadie nos da una elicacion";"neutral";"intertass_2017"
"@user   -ojos preciosos SÚPER grandes -mayas extravagantes -me debes un póster  -muy agradable";"positive";"intertass_2017"
"@user FUETFUETFUEEEEET. La desesperados nunca la probé";"negative";"intertass_2017"
"O mejor que me digan ""vamos a comer un helado"" y ya.. Ocupo salir";"neutral";"intertass_2017"
"@user a mi solo me quedan 5...ya casi veo la Luz";"positive";"intertass_2017"
"@user 😂😂😂 Los espacios que dejan pra esribir las ciudades es bastante corto";"negative";"intertass_2017"
"Así que si sabéis algunas botas baratas, que no sean brillantes en plan plástico cutre, veganas y tochas, de València o por internet,";"neutral";"intertass_2017"
"BIEEEN !! Video terminado   Lo tendréis el Lunes a las 18:30h http";"positive";"intertass_2017"
"Me vale madre toda la gente famosa que murió en el 2016, excepto por Keith Emerson, Bowie y Carrie";"negative";"intertass_2017"
"la mayoria de amigos han viajado a cancún... pasajes baratos o que onda? o yo soy misio y estoy en Lima";"neutral";"intertass_2017"
"Y hoy, que salir de la cama era lo último que quería hacer, nos fuimos de paseo a La Punta valió la pena no quedarse en casa!";"positive";"intertass_2017"
"@user @user lo vi antes y pensé que era brom si yo fuera mejicano lo construía delante de Tejas  o más. Saludos.";"negative";"intertass_2017"
"@user oh vaya  bueno no me digas ná por si acaso";"neutral";"intertass_2017"
"Podríamos empezar septiembre desde el día tres, no sé, estaría guay";"positive";"intertass_2017"
"Las personas jóvenes no deberian partir . Un muchacho super emprendedor y lleno de sueños se fue Mucha fuerza a la familia y amigos.";"negative";"intertass_2017"
